split,rel_path,abs_path,width,height,aspect_ratio
train,train/herbarium/127007/87414.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87414.jpg,683,1024,0.667
train,train/herbarium/127007/87593.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87593.jpg,683,1024,0.667
train,train/herbarium/127007/87566.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87566.jpg,683,1024,0.667
train,train/herbarium/127007/87562.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87562.jpg,683,1024,0.667
train,train/herbarium/127007/87456.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87456.jpg,683,1024,0.667
train,train/herbarium/127007/87422.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87422.jpg,683,1024,0.667
train,train/herbarium/127007/87441.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87441.jpg,683,1024,0.667
train,train/herbarium/127007/87438.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87438.jpg,683,1024,0.667
train,train/herbarium/127007/87417.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87417.jpg,683,1024,0.667
train,train/herbarium/127007/87525.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87525.jpg,698,1024,0.682
train,train/herbarium/127007/87407.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87407.jpg,683,1024,0.667
train,train/herbarium/127007/87486.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87486.jpg,698,1024,0.682
train,train/herbarium/127007/87594.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87594.jpg,683,1024,0.667
train,train/herbarium/127007/87581.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87581.jpg,683,1024,0.667
train,train/herbarium/127007/87536.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87536.jpg,709,1024,0.692
train,train/herbarium/127007/87511.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87511.jpg,698,1024,0.682
train,train/herbarium/127007/87513.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87513.jpg,698,1024,0.682
train,train/herbarium/127007/87427.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87427.jpg,683,1024,0.667
train,train/herbarium/127007/87446.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87446.jpg,683,1024,0.667
train,train/herbarium/127007/87519.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87519.jpg,683,1024,0.667
train,train/herbarium/127007/87420.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87420.jpg,683,1024,0.667
train,train/herbarium/127007/87550.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87550.jpg,699,1024,0.683
train,train/herbarium/127007/87543.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87543.jpg,693,1024,0.677
train,train/herbarium/127007/87467.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87467.jpg,683,1024,0.667
train,train/herbarium/127007/87451.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87451.jpg,683,1024,0.667
train,train/herbarium/127007/87558.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87558.jpg,692,1024,0.676
train,train/herbarium/127007/87514.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87514.jpg,687,1024,0.671
train,train/herbarium/127007/87460.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87460.jpg,683,1024,0.667
train,train/herbarium/127007/87419.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87419.jpg,683,1024,0.667
train,train/herbarium/127007/87585.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87585.jpg,683,1024,0.667
train,train/herbarium/127007/87429.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87429.jpg,683,1024,0.667
train,train/herbarium/127007/87453.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127007\87453.jpg,683,1024,0.667
train,train/herbarium/127242/271243.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271243.jpg,698,1024,0.682
train,train/herbarium/127242/271378.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271378.jpg,775,1024,0.757
train,train/herbarium/127242/271439.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271439.jpg,773,1024,0.755
train,train/herbarium/127242/271430.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271430.jpg,781,1024,0.763
train,train/herbarium/127242/271333.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271333.jpg,653,1024,0.638
train,train/herbarium/127242/271428.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271428.jpg,776,1024,0.758
train,train/herbarium/127242/271407.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271407.jpg,776,1024,0.758
train,train/herbarium/127242/271241.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271241.jpg,698,1024,0.682
train,train/herbarium/127242/271317.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271317.jpg,644,1024,0.629
train,train/herbarium/127242/271316.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271316.jpg,661,1024,0.646
train,train/herbarium/127242/271437.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271437.jpg,772,1024,0.754
train,train/herbarium/127242/271373.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271373.jpg,659,1024,0.644
train,train/herbarium/127242/271257.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271257.jpg,691,1024,0.675
train,train/herbarium/127242/271418.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271418.jpg,683,1024,0.667
train,train/herbarium/127242/271380.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271380.jpg,785,1024,0.767
train,train/herbarium/127242/271448.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271448.jpg,774,1024,0.756
train,train/herbarium/127242/271293.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271293.jpg,663,1024,0.647
train,train/herbarium/127242/271211.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271211.jpg,698,1024,0.682
train,train/herbarium/127242/271453.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271453.jpg,781,1024,0.763
train,train/herbarium/127242/271307.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271307.jpg,622,1024,0.607
train,train/herbarium/127242/271386.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271386.jpg,683,1024,0.667
train,train/herbarium/127242/271330.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271330.jpg,705,1024,0.688
train,train/herbarium/127242/271279.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271279.jpg,659,1024,0.644
train,train/herbarium/127242/271457.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271457.jpg,772,1024,0.754
train,train/herbarium/127242/271327.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271327.jpg,664,1024,0.648
train,train/herbarium/127242/271253.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271253.jpg,698,1024,0.682
train,train/herbarium/127242/271212.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271212.jpg,698,1024,0.682
train,train/herbarium/127242/271278.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271278.jpg,664,1024,0.648
train,train/herbarium/127242/271205.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271205.jpg,698,1024,0.682
train,train/herbarium/127242/271442.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271442.jpg,781,1024,0.763
train,train/herbarium/127242/271336.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271336.jpg,659,1024,0.644
train,train/herbarium/127242/271368.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271368.jpg,666,1024,0.65
train,train/herbarium/127242/271335.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271335.jpg,711,1024,0.694
train,train/herbarium/127242/271351.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271351.jpg,658,1024,0.643
train,train/herbarium/127242/271349.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271349.jpg,666,1024,0.65
train,train/herbarium/127242/271454.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271454.jpg,778,1024,0.76
train,train/herbarium/127242/271255.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271255.jpg,698,1024,0.682
train,train/herbarium/127242/271352.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271352.jpg,651,1024,0.636
train,train/herbarium/127242/271432.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271432.jpg,782,1024,0.764
train,train/herbarium/127242/271371.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\127242\271371.jpg,656,1024,0.641
train,train/herbarium/130657/321666.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321666.jpg,668,1024,0.652
train,train/herbarium/130657/321826.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321826.jpg,683,1024,0.667
train,train/herbarium/130657/321758.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321758.jpg,683,1024,0.667
train,train/herbarium/130657/321703.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321703.jpg,683,1024,0.667
train,train/herbarium/130657/321702.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321702.jpg,683,1024,0.667
train,train/herbarium/130657/321618.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321618.jpg,683,1024,0.667
train,train/herbarium/130657/321825.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321825.jpg,683,1024,0.667
train,train/herbarium/130657/321763.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321763.jpg,683,1024,0.667
train,train/herbarium/130657/321790.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321790.jpg,683,1024,0.667
train,train/herbarium/130657/321640.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321640.jpg,669,1024,0.653
train,train/herbarium/130657/321774.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321774.jpg,683,1024,0.667
train,train/herbarium/130657/321765.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321765.jpg,683,1024,0.667
train,train/herbarium/130657/321776.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321776.jpg,683,1024,0.667
train,train/herbarium/130657/321680.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321680.jpg,683,1024,0.667
train,train/herbarium/130657/321732.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321732.jpg,683,1024,0.667
train,train/herbarium/130657/321832.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321832.jpg,683,1024,0.667
train,train/herbarium/130657/321722.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321722.jpg,683,1024,0.667
train,train/herbarium/130657/321814.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321814.jpg,683,1024,0.667
train,train/herbarium/130657/321720.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321720.jpg,683,1024,0.667
train,train/herbarium/130657/321737.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321737.jpg,683,1024,0.667
train,train/herbarium/130657/321762.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321762.jpg,683,1024,0.667
train,train/herbarium/130657/321786.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321786.jpg,683,1024,0.667
train,train/herbarium/130657/321670.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321670.jpg,663,1024,0.647
train,train/herbarium/130657/321682.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321682.jpg,683,1024,0.667
train,train/herbarium/130657/321715.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321715.jpg,683,1024,0.667
train,train/herbarium/130657/321767.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321767.jpg,683,1024,0.667
train,train/herbarium/130657/321683.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321683.jpg,683,1024,0.667
train,train/herbarium/130657/321809.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321809.jpg,683,1024,0.667
train,train/herbarium/130657/321639.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321639.jpg,657,1024,0.642
train,train/herbarium/130657/321766.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321766.jpg,683,1024,0.667
train,train/herbarium/130657/321817.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321817.jpg,683,1024,0.667
train,train/herbarium/130657/321804.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321804.jpg,683,1024,0.667
train,train/herbarium/130657/321696.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321696.jpg,683,1024,0.667
train,train/herbarium/130657/321644.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321644.jpg,663,1024,0.647
train,train/herbarium/130657/321600.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321600.jpg,692,1024,0.676
train,train/herbarium/130657/321839.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321839.jpg,683,1024,0.667
train,train/herbarium/130657/321655.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321655.jpg,658,1024,0.643
train,train/herbarium/130657/321664.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321664.jpg,659,1024,0.644
train,train/herbarium/130657/321803.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321803.jpg,683,1024,0.667
train,train/herbarium/130657/321633.jpg,D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\130657\321633.jpg,643,1024,0.628
